Ticker,CIK,accessionNumber,xml_url
MSFT,0000789019,000162643118000139,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000139/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000138,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000138/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000137,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000137/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000136,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000136/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000135,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000135/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000134,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000134/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000133,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000133/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000132,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000132/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000131,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000131/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000130,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000130/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000127,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000127/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000126,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000126/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000125,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000125/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000124,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000124/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000123,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000123/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000122,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000122/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000121,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000121/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000120,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000120/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000119,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000119/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000118,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000118/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000117,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000117/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000116,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000116/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000115,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000115/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000114,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000114/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000113,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000113/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000112,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000112/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000111,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000111/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000110,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000110/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000109,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000109/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000108,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000108/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000107,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000107/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000106,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000106/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000105,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000105/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000104,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000104/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000103,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000103/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000102,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000102/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000101,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000101/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000100,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000100/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000099,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000099/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000098,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000098/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000097,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000097/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000096,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000096/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000095,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000095/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000094,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000094/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000093,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000093/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000092,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000092/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000091,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000091/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000090,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000090/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000089,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000089/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000088,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000088/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000087,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000087/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000086,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000086/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000085,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000085/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000084,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000084/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000083,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000083/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000082,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000082/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000081,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000081/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000080,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000080/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000079,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000079/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000078,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000078/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000077,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000077/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000076,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000076/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000075,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000075/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000074,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000074/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000073,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000073/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000072,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000072/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000068,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000068/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000067,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000067/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000066,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000066/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000065,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000065/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000064,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000064/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000063,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000063/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000062,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000062/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000061,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000061/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000060,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000060/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000059,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000059/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000058,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000058/xslF345X03/edgar.xml
MSFT,0000789019,000162643118000057,https://www.sec.gov/Archives/edgar/data/0000789019/000162643118000057/xslF345X03/edgar.xml
GOOGL,0001652044,000095017024115045,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024115045/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024114821,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024114821/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024114771,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024114771/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024114761,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024114761/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024111591,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024111591/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024111510,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024111510/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024110479,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024110479/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024110107,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024110107/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024110028,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024110028/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109952,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109952/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109916,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109916/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109740,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109740/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109735,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109735/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109725,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109725/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024109142,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024109142/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107936,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107936/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107927,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107927/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107901,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107901/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107867,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107867/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107836,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107836/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107702,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107702/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107680,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107680/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107673,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107673/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107669,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107669/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107653,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107653/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107649,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107649/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107646,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107646/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107567,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107567/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107535,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107535/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024107513,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024107513/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024106720,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024106720/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024105252,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024105252/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024104325,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024104325/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024104145,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024104145/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024103909,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024103909/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024102976,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024102976/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024101168,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024101168/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024099613,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024099613/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024098822,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024098822/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024098138,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024098138/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024095703,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024095703/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024094779,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024094779/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024093141,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024093141/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024090220,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024090220/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024088112,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024088112/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024087040,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024087040/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024087025,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024087025/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024084634,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024084634/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024084027,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024084027/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081916,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081916/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081914,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081914/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081911,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081911/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081909,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081909/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081905,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081905/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081827,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081827/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081819,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081819/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024081571,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024081571/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024080932,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024080932/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024080252,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024080252/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024078703,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024078703/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024078628,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024078628/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024078601,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024078601/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024078388,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024078388/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024078107,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024078107/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024078083,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024078083/xslF345X05/ownership.xml
GOOGL,0001652044,000095017024076275,https://www.sec.gov/Archives/edgar/data/0001652044/000095017024076275/xslF345X05/ownership.xml
GOOGL,0001652044,000120919124005905,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005905/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005903,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005903/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005901,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005901/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005899,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005899/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005897,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005897/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005895,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005895/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005893,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005893/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005891,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005891/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005889,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005889/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005887,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005887/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005885,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005885/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005882,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005882/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005872,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005872/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005854,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005854/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005809,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005809/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005788,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005788/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005786,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005786/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005762,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005762/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005652,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005652/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005640,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005640/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005630,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005630/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005506,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005506/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005503,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005503/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005501,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005501/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005499,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005499/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005457,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005457/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005437,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005437/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005394,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005394/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005392,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005392/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005330,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005330/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005305,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005305/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005228,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005228/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005191,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005191/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005189,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005189/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005187,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005187/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005134,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005134/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005132,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005132/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005096,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005096/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005094,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005094/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005092,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005092/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005090,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005090/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005086,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005086/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005083,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005083/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124005015,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124005015/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004957,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004957/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004784,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004784/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004710,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004710/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004707,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004707/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004611,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004611/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004226,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004226/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004133,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004133/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124004023,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124004023/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003905,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003905/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003845,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003845/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003823,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003823/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003227,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003227/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003209,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003209/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003067,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003067/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003065,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003065/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003063,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003063/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124003059,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124003059/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124002998,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124002998/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124002588,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124002588/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124002451,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124002451/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124002324,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124002324/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124001796,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124001796/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124001498,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124001498/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124001401,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124001401/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124000702,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124000702/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124000683,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124000683/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124000278,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124000278/xslF345X05/doc4.xml
GOOGL,0001652044,000120919124000150,https://www.sec.gov/Archives/edgar/data/0001652044/000120919124000150/xslF345X05/doc4.xml
GOOGL,0001652044,000120919123060025,https://www.sec.gov/Archives/edgar/data/0001652044/000120919123060025/xslF345X05/doc4.xml
GOOGL,0001652044,000120919123060024,https://www.sec.gov/Archives/edgar/data/0001652044/000120919123060024/xslF345X05/doc4.xml
GOOGL,0001652044,000120919123059848,https://www.sec.gov/Archives/edgar/data/0001652044/000120919123059848/xslF345X05/doc4.xml
